"Status","Pics","MLS #","Original Price","Price","Property Type","Structure Style","Address","Subdivsn or Commnty","Condo Complex","Condo Unit #","City","Area","BD","FB","HB","Lvg Area","ApxYrBlt","DOM","CDOM"
"CL","https://zimg.paragon.ice.com/ParagonImages/Property/PG/BCAR/380651/0/120/90/9ae6df4e52a2175be97ecf483e80823f/7/eeb21494b81e095ec1f9ad13901b6078/380651-19b27924-b6ae-4f9e-baf5-665422808c50.JPG","380651","$1,050,000","$985,000","RD","Raised Beach","1492 Shell Lane","Dunes",,,"Gulf Shores","Fort Morgan","5","5","0","2269","2003","60","60"
"CL","https://zimg.paragon.ice.com/ParagonImages/Property/PG/BCAR/389472/0/120/90/de11f7c21fc873d9032e95d1e5d840d5/7/a7cadc26330be08e679a65822e83c853/389472-544e466f-7fc5-49e3-9733-c090e8d18ebb.JPG","389472","$989,000","$989,000","RD","Contemporary","880 Inlet Circle","Waterways",,,"Gulf Shores","Gulf Shores 2","4","4","0","2895","2025","14","14"
"CL","https://zimg.paragon.ice.com/ParagonImages/Property/PG/BCAR/371025/0/120/90/67d5668db7a527b619421836e6c6a5a1/7/5c0bf71fcff612b9f2fc07e60e9fa00e/371025-4f748911-32e6-4030-936c-07303f65f05c.JPG","371025","$995,000","$990,000","RD","Raised Beach","476 Cabana Beach Road","Cabana Beach",,,"Gulf Shores","Fort Morgan","3","3","0","2085","2023","66","66"
"CL","https://zimg.paragon.ice.com/ParagonImages/Property/PG/BCAR/373605/0/120/90/16d92befa0087afbcc8d93eef9e5647b/7/6fbec4efc180fb22efcfc7ef5ecc023e/373605-08614DDC-7E11-4EFA-ACB1-A7988326BCE1.JPG","373605","$998,000","$990,000","RD","Traditional","18268 Millwood Drive","Martyn Woods",,,"Gulf Shores","Gulf Shores 2","5","4","0","3100","2021","21","21"
"CL","https://zimg.paragon.ice.com/ParagonImages/Property/PG/BCAR/363779/0/120/90/76f96a2c40704ffb4289cd6336659771/7/32afc848dd0ef344fb43195dad8ccd7d/363779-ee066198-fcac-4d22-ab27-d7305ede8609.JPG","363779","$999,962","$993,709","RD","Craftsman","2573 Bienville Avenue","The Retreat At Bon Secour",,,"Gulf Shores","Gulf Shores 1","3","3","1","2404","2024","36","36"
"CL","https://zimg.paragon.ice.com/ParagonImages/Property/PG/BCAR/386864/0/120/90/30c94c74935b3f865d6a5e36ef1578a8/7/c5f3cfddbb424b1201a78b476ad5552f/386864-d8385102-9696-4575-826f-56a64c4efea9.JPG","386864","$998,000","$995,000","RD","Raised Beach","418 Veteran's Road","Government",,,"Gulf Shores","Gulf Shores 2","3","2","0","2247","1994","4","32"
"CL","https://zimg.paragon.ice.com/ParagonImages/Property/PG/BCAR/359854/0/120/90/18c4324faa4187cf50bc613d8bcbf900/7/7f3210ca182c3ee8da7d0e4e6dfe993b/359854-f88711d4-20e3-44fd-a664-a202542595f9.JPG","359854","$1,000,090","$998,000","RD","Raised Beach","1397 Sandy Lane","The Dunes",,,"Gulf Shores","Fort Morgan","4","2","0","2080","2003","232","232"
"CL","https://zimg.paragon.ice.com/ParagonImages/Property/PG/BCAR/357036/0/120/90/b44140b0b05b5538e05f748e2b8f2c90/7/be66911b7c5965e0b340940f5540c2be/357036-460cd0e3-18f6-4afe-9cb8-0d490d1b6b27.JPG","357036","$1,140,000","$999,000","RD","Ranch","4600 State Highway 180","Gulf Beach Sub C",,,"Gulf Shores","Fort Morgan","2","2","0","1088","1981","38","38"
"CL","https://zimg.paragon.ice.com/ParagonImages/Property/PG/BCAR/362991/0/120/90/06d04279152c6a0807c5d15eb9ef35d3/7/f04ae3c5369a790a54ffec5390e95573/362991-cacf1e2c-ca1e-43f0-808d-7e949f9a1e9f.JPG","362991","$999,900","$999,900","RD","Cottage","2577 Bienville Avenue","The Retreat At Bon Secour",,,"Gulf Shores","Gulf Shores 2","4","3","1","2493","2024","0","0"
"CL","https://zimg.paragon.ice.com/ParagonImages/Property/PG/BCAR/362840/0/120/90/c8edc7eab749bf630779ceb6596ab8c8/7/5e7fe9ef89c41c74f1036f5a56a28093/362840-1624a6ed-25dc-48f0-9975-bb624e390f4d.JPG","362840","$999,900","$999,900","RD","Cottage","2565 Bienville Avenue","The Retreat At Bon Secour",,,"Gulf Shores","Gulf Shores 2","4","3","1","2493","2024","13","13"
"CL","https://zimg.paragon.ice.com/ParagonImages/Property/PG/BCAR/363814/0/120/90/066f4c0f707530485ac11eda47de8350/7/f2291cefb83223c6b8ab0a78e8c9428b/363814.JPG","363814","$1,030,000","$999,999","RD","Raised Beach","480 S Breakers Lane","Bay To Breakers",,,"Gulf Shores","Fort Morgan","6","6","1","2640","2005","0","143"
"CL","https://zimg.paragon.ice.com/ParagonImages/Property/PG/BCAR/367155/0/120/90/8702261986a6eb037779afa49e4a0d34/7/f953caff0ca632a572cf51dded28bfb1/367155-dd57f9c4-7649-485b-8492-cb0c3c72491d.JPG","367155","$1,149,000","$1,000,000","RD","Craftsman","1806 Trevino Drive","Island Wood",,,"Gulf Shores","Gulf Shores 1","4","3","0","2954","2021","19","19"
"CL","https://zimg.paragon.ice.com/ParagonImages/Property/PG/BCAR/378997/0/120/90/eeec91809f303380cc12d50a2722732b/7/36dafc921b14441b40bfac3ae09d8647/378997-86fc3218-1b93-46d2-a469-acfb7a9ecf2c.JPG","378997","$1,030,000","$1,000,000","RD","French Country","0 Olde Park Road","Cypress Gardens",,,"Gulf Shores","Gulf Shores 1","4","3","0","2577","2025","26","26"
"CL","https://zimg.paragon.ice.com/ParagonImages/Property/PG/BCAR/373650/0/120/90/c0f5d8a1f55c0fd6647381f895e2abc9/7/657546f5e3c50454890a8be7dc953803/373650-2520464f-59b0-4be0-b81e-d60c950d6320.JPG","373650","$1,100,000","$1,010,000","RD","Raised Beach","2177 Ponce De Leon Court","Pamela Court",,,"Gulf Shores","Fort Morgan","4","4","0","1716","2019","25","25"
"CL","https://zimg.paragon.ice.com/ParagonImages/Property/PG/BCAR/379575/0/120/90/896b5c1976fb53d7c5f20000d0485fc3/7/17b2abc9bf338a90f1e9014ff58a3451/379575-290d2755-ed6a-4823-a2eb-e1c7ea017496.JPG","379575","$1,069,000","$1,010,000","RD","Raised Beach","530 VETERANS Road","Not Applicable",,,"Gulf Shores","Fort Morgan","4","3","0","1783","2025","234","234"
"CL","https://zimg.paragon.ice.com/ParagonImages/Property/PG/BCAR/389799/0/120/90/d5a165780e6ed7c99d129c9e35f8664f/7/277b58be6ff20fe84cf4700964cda8cc/389799-ca610b95-4786-471f-a479-3b2502a08de0.JPG","389799","$989,000","$1,010,000","RD","Other-See Remarks","864 Inlet Circle","Waterways",,,"Gulf Shores","Gulf Shores 2","4","4","0","2895","2025","47","47"
"CL","https://zimg.paragon.ice.com/ParagonImages/Property/PG/BCAR/335029/0/120/90/73ea56b13daac4387d03ef36fff222e1/8/ad755e29ab2eca5188b8999ef9900caa/335029.JPG","335029","$1,385,000","$1,025,000","RD","Traditional","21379 Cotton Creek Drive","Craft Family Estates",,,"Gulf Shores","Gulf Shores 2","3","3","1","3903","1980","585","585"
"CL","https://zimg.paragon.ice.com/ParagonImages/Property/PG/BCAR/357356/0/120/90/fb66bfd6d223ad09e21b515e0e23f050/7/1c33a95b051d00de393e85d526474b80/357356-1adac007-c05e-4948-a908-70fadb6fdd23.JPG","357356","$1,050,000","$1,025,000","RD","Contemporary","884 Inlet Circle","Waterways",,,"Gulf Shores","Gulf Shores 2","4","4","0","2900","2024","126","126"
"CL","https://zimg.paragon.ice.com/ParagonImages/Property/PG/BCAR/383347/0/120/90/6bd7cf79a67501af969d013ba131028e/7/820379e577f1128b5fc47d0f1b2bc2c9/383347-4E8400B1-5AC3-4CDC-A3D1-5C8BA116A27D.JPG","383347","$1,350,000","$1,030,000","RD","Raised Beach","2024 WEST BEACH Boulevard","None",,,"Gulf Shores","Gulf Shores 1","5","4","0","3560","1997","48","98"
"CL","https://zimg.paragon.ice.com/ParagonImages/Property/PG/BCAR/374613/0/120/90/e833b11b25b9794019d0466bf99c2667/7/326f0b0f7eea2a10416332bb655d63fb/374613-4fdb3986-43e6-4daa-b1f2-039ca62454b4.JPG","374613","$1,050,000","$1,040,000","RD","French Country","3613 Old Park Road","Cypress Gardens",,,"Gulf Shores","Gulf Shores 2","3","3","0","4150","2008","12","12"
"CL","https://zimg.paragon.ice.com/ParagonImages/Property/PG/BCAR/352343/0/120/90/b8d9bd77cbe9fc6825565cf71c2da6bc/8/0568912dcc4120b8ceb0fcce26bdf4d8/352343.JPG","352343","$1,100,000","$1,040,000","RD","Traditional","3810 Blue Heron Drive","Craft Farms",,,"Gulf Shores","Gulf Shores 2","4","3","0","3463","2015","160","160"
"CL","https://zimg.paragon.ice.com/ParagonImages/Property/PG/BCAR/359418/0/120/90/34676afdaf3080beb4695d3fdd4299f9/7/9b385612ea59dc7ef300bc6b875ff7d3/359418-476e206b-d4fd-4cc7-9be7-c8a2e0eadf32.JPG","359418","$1,050,000","$1,050,000","RD","Mediterranean","370 Cypress Lake Drive","Craft Farms",,,"Gulf Shores","Gulf Shores 2","4","4","0","2905","2014","54","54"
"CL","https://zimg.paragon.ice.com/ParagonImages/Property/PG/BCAR/379193/0/120/90/0d9b075e8999e52359374bfa493e4780/7/15c0f266565e7bb5c94b17e867cef8a0/379193-8ede810a-4946-4a73-9daa-dbe2d6aac5f6.JPG","379193","$1,150,000","$1,052,500","RD","Cottage","2565 Bienville Avenue","The Retreat At Bon Secour",,,"Gulf Shores","Gulf Shores 1","4","3","1","2493","2024","43","43"
"CL","https://zimg.paragon.ice.com/ParagonImages/Property/PG/BCAR/357864/0/120/90/a7a9d2772436fed340e43a88b88161be/7/69200207e05de8ab8cf2b472e84449f0/357864-1da2cec8-bd92-40a6-93ec-e14b7fc8dec8.JPG","357864","$1,109,000","$1,065,000","RD","Cottage","8627 Jamestown Court","The Beach Club Cottages",,,"Gulf Shores","Fort Morgan","4","3","0","2251","2024","90","90"
"CL","https://zimg.paragon.ice.com/ParagonImages/Property/PG/BCAR/366259/0/120/90/b22c27d4ddfe8fb139cf6ed1aa1e51f3/7/9b7e9eea7aa9acba1f3c02e697b424a8/366259-24bc9f4b-55ca-4024-90a9-a01fecb3d2de.JPG","366259","$1,129,000","$1,065,000","RD","Cottage","8875 Cape Lane","The Beach Club Cottages",,,"Gulf Shores","Fort Morgan","4","3","0","2251","2024","131","131"
"CL","https://zimg.paragon.ice.com/ParagonImages/Property/PG/BCAR/362253/0/120/90/b234866629042b6480878955546f06f0/7/4947afb6f7058f8199ef255a1a986efb/362253-e51f1f93-18ea-45e3-a637-05d2d2c2de39.JPG","362253","$999,000","$1,067,900","RD","Creole","461 Orleans Street","The Retreat At Bon Secour",,,"Gulf Shores","Gulf Shores 2","4","3","1","3000","2016","245","245"
"CL","https://zimg.paragon.ice.com/ParagonImages/Property/PG/BCAR/388918/0/120/90/55024f9ddfe84bea69592afa0a9d06d1/7/5c902e31213d5b240806523793041fb3/388918-7CEA4069-BD6C-45FA-A28E-66D525A2E46F.JPG","388918","$1,122,000","$1,070,000","RD","Contemporary","902 Inlet Circle","Waterways",,,"Gulf Shores","Gulf Shores 2","4","4","0","2924","2023","78","531"
"CL","https://zimg.paragon.ice.com/ParagonImages/Property/PG/BCAR/350211/0/120/90/ebc039d37a688c355d2ceea90bfa2dce/7/a5e15ee4b5347ac4381fe1ad9d7ee7a5/350211-d2308706-3238-4029-8f96-fba86309f87b.JPG","350211","$1,179,000","$1,070,000","RD","Cottage","8861 Cape Lane","The Beach Club Cottages",,,"Gulf Shores","Fort Morgan","4","4","1","2351","2023","574","574"
"CL","https://zimg.paragon.ice.com/ParagonImages/Property/PG/BCAR/364978/0/120/90/0d39acc67cf38ea0dbedb8397564aac0/7/a0d52cb00d3bd4ea62a49e0e5f0f60f7/364978-0d43feb6-b343-416f-85c4-8f1102395c3d.JPG","364978","$1,150,000","$1,075,000","RD","Cottage","8639 Jamestown Court","The Beach Club Cottages",,,"Gulf Shores","Fort Morgan","4","4","0","2169","2024","89","89"
"CL","https://zimg.paragon.ice.com/ParagonImages/Property/PG/BCAR/361044/0/120/90/dc0ef7ad8b7a15e528f3e75fcddc55c1/7/cd4c8c2c7561ccf74ca0846b4a0df951/361044-5e65c5c7-660b-41c8-8590-5e65a61414c9.JPG","361044","$1,275,000","$1,085,000","RD","Cottage","113 Pass Drive","Lagoon Pass",,,"Gulf Shores","Gulf Shores 1","4","3","0","2761","1992","296","296"
"CL","https://zimg.paragon.ice.com/ParagonImages/Property/PG/BCAR/364307/0/120/90/e12a746e1af955306d085d67b760a0e9/7/46fd617d35f989f48647410beee564d7/364307-24ddaf35-041a-486f-bc95-cc23f931d97d.JPG","364307","$999,900","$1,085,000","RD","Cottage","2569 Bienville Avenue","The Retreat At Bon Secour",,,"Gulf Shores","Gulf Shores 2","4","3","1","2493","2025","53","53"
"CL","https://zimg.paragon.ice.com/ParagonImages/Property/PG/BCAR/373198/0/120/90/de121ec31846c826d14266ed18eb8716/7/fba349dfc980f916fceb40db2a655ec8/373198-ddcf8de4-f77a-48f0-8d8d-8af2d94f4064.JPG","373198","$1,150,000","$1,090,000","RD","Cottage","8723 Jamestown Court","The Beach Club Cottages",,,"Gulf Shores","Fort Morgan","4","4","0","2151","2024","0","0"
"CL","https://zimg.paragon.ice.com/ParagonImages/Property/PG/BCAR/366076/0/120/90/f9f160e88374bc2eafc166903797dc0e/7/8413738e1e06958c2e3629ef1ba98a31/366076-dda00fd6-9baf-4f00-871d-4ff1f212e778.JPG","366076","$1,097,000","$1,097,000","RD","Raised Beach","311 Boykin Court S","Ft Morgan Rd",,,"Gulf Shores","Fort Morgan","5","3","1","1920","1998","153","153"
"CL","https://zimg.paragon.ice.com/ParagonImages/Property/PG/BCAR/373869/0/120/90/58651a9696a331b190c4c10c7c87c912/7/073b92c3ec96b9882a3ab5998ec0dc8c/373869-d4e5ac11-94ea-4e1f-8a4d-f04a15f27482.JPG","373869","$1,199,000","$1,100,000","RD","Raised Beach","336 E 1st Avenue","Mcphillip",,,"Gulf Shores","Gulf Shores 1","4","4","1","2135","2017","85","85"
"CL","https://zimg.paragon.ice.com/ParagonImages/Property/PG/BCAR/359177/0/120/90/081fc583cb9ecfca305529c89bba4256/7/d979f891bc6e2f7005321b4b14819416/359177-faab1a93-989b-4780-91c2-ace6e3041773.JPG","359177","$11,100,000","$1,100,000","RD","Cottage","6892 Kiva Way","Kiva Dunes",,,"Gulf Shores","Fort Morgan","4","4","0","2632","2015","3","3"
"CL","https://zimg.paragon.ice.com/ParagonImages/Property/PG/BCAR/353263/0/120/90/ae96850ec99ef63d62a7591e999a222a/7/f7dcb57c07815ff0f4231e7b8d1b8471/353263.JPG","353263","$1,350,000","$1,100,000","RD","Raised Beach","116 Sand Dune Drive","Lagoon Pass",,,"Gulf Shores","Gulf Shores 1","4","3","1","2467","1993","235","597"
"CL","https://zimg.paragon.ice.com/ParagonImages/Property/PG/BCAR/353673/0/120/90/203533bbb7226646d29917e85931c0d4/7/dde9f66ceaaf17ce82e98aa09192cca1/353673-51dae5b1-833a-4749-b726-8a154aec80da.JPG","353673","$1,395,000","$1,100,000","RD","Raised Beach","9087 Fish House Road","Government",,,"Gulf Shores","Fort Morgan","3","2","0","1740","1980","427","427"
"CL","https://zimg.paragon.ice.com/ParagonImages/Property/PG/BCAR/385738/0/120/90/5575699ed6a018de936bc0f0369226aa/7/7f73715dc4438328dc103ac5d4b7ed5b/385738-723afae5-80e0-4607-9f65-51cdaa8f4c69.JPG","385738","$125,000,000","$1,100,000","RD","Cottage","11737 Council Lane","Bay Oaks",,,"Gulf Shores","Fort Morgan","3","2","1","1742","2007","108","108"
"CL","https://zimg.paragon.ice.com/ParagonImages/Property/PG/BCAR/381890/0/120/90/393800aabbbe733437e9b962724ba5fd/7/9141e2579b90216dd0f17332b2242d54/381890-1eefd472-98f4-43af-8d3f-0133c75df77d.JPG","381890","$1,195,000","$1,100,000","RD","Raised Beach","1747 Laguna Court","Laguna Dunes",,,"Gulf Shores","Gulf Shores 1","4","2","1","2736","2019","95","95"
"CL","https://zimg.paragon.ice.com/ParagonImages/Property/PG/BCAR/363229/0/120/90/b3846e10051ae69d34d5db0590f1eec6/7/a62539c3678b24b512fc792d06e99912/363229-b04f75fb-8683-4081-9080-32dafadded2a.JPG","363229","$1,025,000","$1,105,000","RD","Contemporary","868 Inlet Circle","Waterways",,,"Gulf Shores","Gulf Shores 2","4","4","0","2900","2024","86","86"
"CL","https://zimg.paragon.ice.com/ParagonImages/Property/PG/BCAR/370842/0/120/90/4444e6a9999b757649e3c3787c940a45/7/e112ac866451110a2d389fb6e25da10f/370842-13f141cd-a389-48aa-af49-8e9e5ac2f8d3.JPG","370842","$1,185,000","$1,125,000","RD","Raised Beach","6078 S Breeze Lane","Morgantown",,,"Gulf Shores","Fort Morgan","5","4","0","2120","2024","73","166"
"CL","https://zimg.paragon.ice.com/ParagonImages/Property/PG/BCAR/385826/0/120/90/18cfe7585ef7a7bf8920dd4ff0c16f39/7/63f3cb907484a0a0d2645dffaba080a0/385826-af2af4f2-38d2-4e84-ba49-9c29a96ff34a.JPG","385826","$1,199,900","$1,135,000","RD","Raised Beach","0 Cabana Beach Road","Cabana Beach",,,"Gulf Shores","Fort Morgan","5","4","0","2382","2025","74","74"
"CL","https://zimg.paragon.ice.com/ParagonImages/Property/PG/BCAR/367294/0/120/90/3809a31582f08889fc13b18ac3b69561/7/1ef4cf64eaa97c4ec3c02b3a7bb37a5c/367294-fa6adbf6-08ac-44b8-8cde-aeda24e11744.JPG","367294","$1,150,000","$1,150,000","RD","Mediterranean","15128 State Highway 180","None",,,"Gulf Shores","Gulf Shores 1","4","3","1","2795","2002","3","3"
"CL","https://zimg.paragon.ice.com/ParagonImages/Property/PG/BCAR/357055/0/120/90/653e1604fa34c181031d9b4e1af2498a/7/098bf5502ee1700274300a0c65eb6e71/357055.JPG","357055","$1,200,000","$1,150,000","RD","Raised Beach","2336 W Beach Boulevard","None",,,"Gulf Shores","Gulf Shores 1","4","3","0","1776","1980","63","306"
"CL","https://zimg.paragon.ice.com/ParagonImages/Property/PG/BCAR/388793/0/120/90/c107d7a23ee53d04733e7da0db51c9ab/7/21733990b7059428e56dd6fd2553badd/388793-158db188-9c3e-4fb7-bc6b-532384879821.JPG","388793","$1,239,900","$1,150,000","RD","Raised Beach","2671 Ponce De Leon Court","Ponce De Leon Court",,,"Gulf Shores","Fort Morgan","6","4","0","2240","2019","68","296"
"CL","https://zimg.paragon.ice.com/ParagonImages/Property/PG/BCAR/367646/0/120/90/e0692bb894b3d4e1c0a1844d1119b9a0/7/4ddfd1d8850809c4c93911ce56ddbeac/367646-7aac8537-3c84-41e2-85e9-1d70fca6bc6f.JPG","367646","$1,150,000","$1,150,000","RD","Raised Beach","17095 Slash Pine Run","River Pines",,,"Gulf Shores","Gulf Shores 2","4","4","0","2747","2006","25","25"
"CL","https://zimg.paragon.ice.com/ParagonImages/Property/PG/BCAR/375685/0/120/90/ec311ec0167eb59ff274ec26caca0ec7/7/b26dce6a8d405ee209b6297b9558b482/375685-257ed6af-9230-4673-a526-e7439d21aac8.JPG","375685","$1,625,000","$1,150,000","RD","Raised Beach","814 W Canal Drive","Canal Div Gulf Shor",,,"Gulf Shores","Gulf Shores 1","4","4","0","3599","2000","261","261"
"CL","https://zimg.paragon.ice.com/ParagonImages/Property/PG/BCAR/389854/0/120/90/6a416a68701632e4e2e7ca979536979e/7/a9537d241a29e9084134e19580e85534/389854-f543e7ce-ed5e-4ddd-9708-cd6cf02ea737.JPG","389854","$1,150,000","$1,150,000","RD","Cottage","8682 Jamestown Court","The Beach Club Cottages",,,"Gulf Shores","Fort Morgan","4","4","0","2151","2022","0","0"
"CL","https://zimg.paragon.ice.com/ParagonImages/Property/PG/BCAR/358210/0/120/90/5723f4ac3cfb097157283029ddae7ccc/7/1d966f76a6d75b40e0c7f5493080d827/358210-2e85beae-ebd9-44a9-8f64-838261cfc1ac.JPG","358210","$1,199,000","$1,150,000","RD","Raised Beach","1504 Shell Lane","The Dunes",,,"Gulf Shores","Fort Morgan","5","3","5","2016","2024","119","119"
"CL","https://zimg.paragon.ice.com/ParagonImages/Property/PG/BCAR/367969/0/120/90/36fcafded8afd812f4445e6334bd559f/7/efe87b715b0ac8ba735550d69e0ad963/367969-321bcb23-e4c3-4e9d-a768-a11cbad21fe3.JPG","367969","$1,200,000","$1,160,000","RD","Raised Beach","106 Pass Drive","Lagoon Pass",,,"Gulf Shores","Gulf Shores 1","4","3","1","2760","1994","46","46"
"CL","https://zimg.paragon.ice.com/ParagonImages/Property/PG/BCAR/363593/0/120/90/176d2f8aa2560e9ba92a62e18dbb394f/7/d2bda602dc534bb38d172aa55c97a3d4/363593-4ecca934-c4b4-48a8-ae2f-ba35b8f65e1b.JPG","363593","$1,199,000","$1,169,000","RD","Mediterranean","3820 Blue Heron Drive","Craft Farms",,,"Gulf Shores","Gulf Shores 1","3","3","0","3350","2021","3","3"
"CL","https://zimg.paragon.ice.com/ParagonImages/Property/PG/BCAR/388493/0/120/90/3c2b28acfb0bde4af4ae033a4b082593/7/6164e91e0605a41a105acc0f55dd93b8/388493-F3E223E5-0BC7-4248-83EA-3700F7DF3812.JPG","388493","$1,240,000","$1,170,000","RD","Cottage","334 S Breakers Lane","Bay To Breakers",,"West","Gulf Shores","Fort Morgan","5","4","1","3600","1998","40","116"
"CL","https://zimg.paragon.ice.com/ParagonImages/Property/PG/BCAR/358789/0/120/90/2e1e8bce330042b59d3676ca9280a130/7/dc66d434b2fbdf969a684cf7c3831b4b/358789-e6f77c4e-faf2-4cf5-a87d-0ab6a8d1cc6e.JPG","358789","$1,025,000","$1,172,069","RD","Contemporary","2700 Straits Boulevard","Waterways",,,"Gulf Shores","Gulf Shores 2","3","3","1","2715","2024","178","178"
"CL","https://zimg.paragon.ice.com/ParagonImages/Property/PG/BCAR/360484/0/120/90/9ec2f009ab013fbd8677fb3460ea2ada/7/5cf106b6597af7cc8d42708a71b822f6/360484-4956c7cd-65e1-4d40-b569-23006e72096f.JPG","360484","$1,475,000","$1,175,000","RD","Raised Beach","1413 Sandy Lane","The Dunes",,,"Gulf Shores","Fort Morgan","5","3","1","2232","2023","153","153"
"CL","https://zimg.paragon.ice.com/ParagonImages/Property/PG/BCAR/372514/0/120/90/bec84ea6bdae5eff556ca2ced3570e4a/7/6400986f39efc11c33f78bd5a8c13c3b/372514-543bcb93-bdad-43b8-bccc-7ff00eb967d9.JPG","372514","$1,225,000","$1,180,000","RD","Contemporary","853 Inlet Circle","Waterways",,,"Gulf Shores","Gulf Shores 2","3","3","1","3172","2025","126","303"
"CL","https://zimg.paragon.ice.com/ParagonImages/Property/PG/BCAR/371854/0/120/90/445060ef536e137c284bf8bbc0660d8f/7/41c17dd8e7423d7fd61e14ca472572c4/371854-386ab3aa-f4f7-4d29-8c3b-2f34907b8f04.JPG","371854","$1,290,000","$1,190,000","RD","Raised Beach","1317 W Lagoon Avenue","Carl T Martin",,,"Gulf Shores","Gulf Shores 1","3","3","0","1950","2019","83","83"
"CL","https://zimg.paragon.ice.com/ParagonImages/Property/PG/BCAR/369665/0/120/90/b6a8eb01e30131a5857cc7b71efe0f1d/7/212226eb0d61f16c4120b1ce2025cc4d/369665-536db646-3bab-4da8-8efe-db22305d77f4.JPG","369665","$1,250,000","$1,195,000","RD","Contemporary","3820 Blue Heron Drive","Craft Farms",,,"Gulf Shores","Gulf Shores 2","3","3","0","3350","2021","129","129"
"CL","https://zimg.paragon.ice.com/ParagonImages/Property/PG/BCAR/365997/0/120/90/126eddde277ef8efc2a5b06be71e24bb/7/79b942386bc046d555b2072bd93992a1/365997-b08dfb30-10fc-4e86-967e-4768b8d2317c.JPG","365997","$1,699,900","$1,200,000","RD","Cottage","7297 Osprey Circle","Kiva Dunes",,,"Gulf Shores","Fort Morgan","5","4","0","3378","2019","351","351"
"CL","https://zimg.paragon.ice.com/ParagonImages/Property/PG/BCAR/367965/0/120/90/dbe154d8652991aeb6e5c9f14b11aff3/7/0193122848f868d54a3d7d46e18a44a1/367965-9bd279fc-0de6-451a-8c4e-72094fcc89ef.JPG","367965","$1,425,000","$1,200,000","RD","Raised Beach","388 W Canal Drive","Canal Div Gulf Shor",,,"Gulf Shores","Gulf Shores 1","4","3","2","3136","2005","98","98"
"CL","https://zimg.paragon.ice.com/ParagonImages/Property/PG/BCAR/375107/0/120/90/70d2901b0ee33c3e2b0ea37d1a395905/7/58ace2255536c83570f263a13a89bcca/375107-69708a08-27b7-4858-98dc-214a4a7c6bd8.JPG","375107","$1,399,000","$1,200,000","RD","Raised Beach","6778 Sea Shell Drive","Surfside Shores",,,"Gulf Shores","Fort Morgan","3","3","1","2560","2018","239","239"
